0,1,2,3,4,5,6
447,882,714,1072,1010,U2OS-04,247
419,22,560,557,1027,U2OS-04,911
22,557,419,724,1027,U2OS-04,737
22,557,1118,419,273,U2OS-04,746
22,557,903,714,447,U2OS-04,344
419,22,557,560,882,U2OS-04,316
714,447,882,419,1010,U2OS-04,71
447,714,1010,557,903,U2OS-04,822
22,714,419,903,557,U2OS-04,954
557,22,1118,273,851,U2OS-04,823
714,447,903,1010,22,U2OS-04,270
22,557,1118,419,273,U2OS-04,12
557,273,1118,421,1027,U2OS-04,1004
714,882,1010,419,447,U2OS-04,712
447,714,903,557,1010,U2OS-04,9
714,447,557,903,22,U2OS-04,878
557,22,714,447,560,U2OS-04,948
557,273,1118,421,1114,U2OS-04,418
22,419,714,560,1010,U2OS-04,261
557,22,714,447,1010,U2OS-04,925
419,22,557,560,1027,U2OS-04,630
447,714,1109,421,882,U2OS-04,15
419,560,22,856,714,U2OS-04,1095
714,447,22,557,419,U2OS-04,1075
273,557,1118,899,926,U2OS-04,419
447,714,882,856,1010,U2OS-04,140
447,714,882,1010,903,U2OS-04,82
714,447,419,856,882,U2OS-04,420
447,714,882,557,560,U2OS-04,106
447,714,882,903,1010,U2OS-04,264
22,419,724,903,1027,U2OS-04,872
447,714,1010,882,903,U2OS-04,251
22,557,419,1027,724,U2OS-04,767
447,557,714,22,799,U2OS-04,306
714,447,882,1010,419,U2OS-04,370
447,714,882,1010,1072,U2OS-04,531
22,419,882,1010,714,U2OS-04,958
447,714,882,419,1010,U2OS-04,693
419,882,560,714,1072,U2OS-04,631
447,1109,714,1072,882,U2OS-04,698
557,22,1027,447,714,U2OS-04,771
419,560,714,856,882,U2OS-04,156
22,557,419,1118,724,U2OS-04,885
447,714,557,882,1010,U2OS-04,488
22,557,419,1118,1027,U2OS-04,37
419,22,903,1118,726,U2OS-04,1072
447,714,882,1010,1072,U2OS-04,518
714,856,447,882,1010,U2OS-04,854
22,714,557,447,419,U2OS-04,772
557,447,714,22,1010,U2OS-04,331
22,557,714,419,1027,U2OS-04,288
447,1109,714,421,1072,U2OS-04,930
557,22,1118,1027,273,U2OS-04,728
557,22,421,447,714,U2OS-04,470
447,714,421,423,867,U2OS-04,635
557,22,1118,273,1027,U2OS-04,321
714,447,1010,882,22,U2OS-04,850
557,22,799,421,1027,U2OS-04,812
557,22,748,799,1027,U2OS-04,85
447,903,714,726,1010,U2OS-04,240
447,714,882,419,1010,U2OS-04,638
22,557,419,1118,724,U2OS-04,474
22,557,419,724,1027,U2OS-04,1103
447,714,1072,1109,882,U2OS-04,778
22,557,1118,1027,419,U2OS-04,773
447,421,867,557,1114,U2OS-04,817
447,714,1072,882,1010,U2OS-04,1036
714,447,1010,882,419,U2OS-04,30
22,714,903,557,419,U2OS-04,378
419,714,22,447,882,U2OS-04,297
447,421,1109,867,111,U2OS-04,230
447,714,882,1010,557,U2OS-04,612
22,903,557,447,714,U2OS-04,592
714,447,560,1010,882,U2OS-04,684
714,22,1010,419,903,U2OS-04,280
447,714,557,1010,882,U2OS-04,1038
22,557,714,447,419,U2OS-04,594
714,22,1010,419,447,U2OS-04,427
447,1109,421,867,535,U2OS-04,696
714,447,882,1010,856,U2OS-04,832
447,714,423,421,882,U2OS-04,235
557,22,714,560,447,U2OS-04,1097
714,447,882,560,1010,U2OS-04,839
903,22,714,726,447,U2OS-04,836
419,22,714,856,560,U2OS-04,561
22,714,557,447,903,U2OS-04,1009
419,882,714,560,1010,U2OS-04,741
447,714,557,882,1010,U2OS-04,846
714,560,882,447,419,U2OS-04,17
419,22,882,714,557,U2OS-04,688
714,22,419,1010,903,U2OS-04,23
447,714,421,557,903,U2OS-04,204
22,557,903,714,419,U2OS-04,880
447,714,882,419,856,U2OS-04,906
714,22,419,447,1010,U2OS-04,68
447,714,882,1010,1072,U2OS-04,824
22,714,419,557,447,U2OS-04,79
419,714,560,856,882,U2OS-04,1011
882,560,419,447,714,U2OS-04,711
714,882,447,856,1010,U2OS-04,403
557,22,419,1027,714,U2OS-04,213
447,714,903,882,557,U2OS-04,1026
419,22,557,560,882,U2OS-04,292
447,714,903,557,882,U2OS-04,835
447,714,882,1072,1010,U2OS-04,979
714,903,447,856,1010,U2OS-04,882
447,714,1010,903,882,U2OS-04,725
714,856,903,447,419,U2OS-04,560
22,714,557,447,903,U2OS-04,785
447,557,714,799,421,U2OS-04,468
419,1010,714,882,22,U2OS-04,54
22,419,714,560,856,U2OS-04,596
447,1109,714,1072,882,U2OS-04,780
419,22,560,714,882,U2OS-04,1005
903,714,447,22,557,U2OS-04,103
447,714,882,1072,1010,U2OS-04,591
22,1118,903,557,1027,U2OS-04,756
22,419,714,560,557,U2OS-04,386
557,447,22,714,903,U2OS-04,137
419,560,882,714,22,U2OS-04,104
22,557,419,714,724,U2OS-04,602
557,22,273,1118,421,U2OS-04,1094
419,22,714,560,557,U2OS-04,980
22,419,557,724,1027,U2OS-04,179
22,419,714,557,903,U2OS-04,1107
447,557,714,1027,560,U2OS-04,855
557,273,1118,22,851,U2OS-04,208
22,557,1118,419,273,U2OS-04,985
903,22,714,726,419,U2OS-04,426
714,419,856,903,447,U2OS-04,993
22,557,419,1118,724,U2OS-04,193
419,22,560,557,724,U2OS-04,964
557,22,714,447,1010,U2OS-04,14
882,714,419,560,1010,U2OS-04,610
447,557,714,22,903,U2OS-04,994
447,714,557,903,799,U2OS-04,509
714,22,557,447,1010,U2OS-04,628
447,714,1010,882,557,U2OS-04,294
557,1118,273,851,22,U2OS-04,1054
447,714,557,903,22,U2OS-04,493
22,557,1118,419,724,U2OS-04,356
22,714,557,447,419,U2OS-04,950
22,419,714,557,903,U2OS-04,847
419,22,557,714,882,U2OS-04,1025
447,714,882,1010,557,U2OS-04,172
22,557,419,714,1027,U2OS-04,155
714,560,447,419,882,U2OS-04,734
447,714,557,903,22,U2OS-04,775
22,557,419,1027,714,U2OS-04,478
557,22,447,714,1027,U2OS-04,786
447,714,557,882,421,U2OS-04,224
22,714,557,419,447,U2OS-04,290
447,714,560,882,1010,U2OS-04,46
447,421,714,903,557,U2OS-04,889
557,22,1027,419,1118,U2OS-04,555
447,714,557,421,882,U2OS-04,136
557,22,1118,273,1027,U2OS-04,40
557,22,1118,273,903,U2OS-04,622
557,22,1118,273,1114,U2OS-04,1056
447,714,423,903,867,U2OS-04,1100
22,557,419,560,1027,U2OS-04,308
22,557,419,1027,1118,U2OS-04,1096
557,273,1118,22,851,U2OS-04,704
1109,447,535,867,421,U2OS-04,1067
557,22,273,1118,1027,U2OS-04,577
557,22,799,421,273,U2OS-04,559
419,560,22,882,1010,U2OS-04,211
714,560,419,882,447,U2OS-04,350
419,560,714,882,447,U2OS-04,48
903,1118,22,714,851,U2OS-04,532
22,557,419,1027,1118,U2OS-04,620
557,22,1118,799,421,U2OS-04,6
557,273,1118,22,1027,U2OS-04,361
557,273,1118,22,421,U2OS-04,565
557,22,1118,273,1027,U2OS-04,715
447,714,903,1010,421,U2OS-04,258
557,447,714,22,1010,U2OS-04,195
557,1118,22,1114,851,U2OS-04,109
22,419,1027,724,557,U2OS-04,471
714,419,447,22,560,U2OS-04,687
714,447,22,1027,557,U2OS-04,1084
447,1109,535,421,714,U2OS-04,910
419,22,560,557,882,U2OS-04,1020
557,447,714,560,1027,U2OS-04,845
714,447,903,882,1010,U2OS-04,352
447,714,903,882,419,U2OS-04,372
557,22,1118,273,1027,U2OS-04,1062
557,22,447,714,1010,U2OS-04,567
557,447,714,22,1010,U2OS-04,653
557,447,22,714,1010,U2OS-04,126
447,714,903,1072,1109,U2OS-04,703
557,1118,273,1114,851,U2OS-04,556
557,22,273,1118,1027,U2OS-04,481
22,557,419,1027,724,U2OS-04,810
714,447,419,882,1010,U2OS-04,689
557,22,1118,273,851,U2OS-04,445
447,903,714,557,22,U2OS-04,113
447,714,903,882,557,U2OS-04,157
419,882,714,447,1010,U2OS-04,341
447,714,22,903,557,U2OS-04,798
419,22,557,714,560,U2OS-04,618
557,22,419,1027,724,U2OS-04,797
557,22,273,421,447,U2OS-04,960
557,22,1027,714,903,U2OS-04,900
447,714,557,882,560,U2OS-04,5
557,447,22,714,421,U2OS-04,681
557,22,421,903,1118,U2OS-04,442
557,447,714,1027,560,U2OS-04,417
714,560,419,447,882,U2OS-04,566
557,22,447,1027,421,U2OS-04,59
557,22,273,421,1118,U2OS-04,33
557,447,22,1027,714,U2OS-04,147
447,714,1010,882,1072,U2OS-04,760
557,22,421,273,1118,U2OS-04,56
22,419,557,714,1010,U2OS-04,523
22,419,714,560,557,U2OS-04,450
447,714,882,903,1010,U2OS-04,537
714,560,447,882,419,U2OS-04,162
557,22,1118,421,273,U2OS-04,413
557,22,447,714,1027,U2OS-04,144
557,22,419,1027,882,U2OS-04,398
447,714,557,1027,1010,U2OS-04,8
714,447,419,22,557,U2OS-04,379
419,714,22,447,882,U2OS-04,309
557,273,22,1027,1118,U2OS-04,626
557,22,419,1027,1118,U2OS-04,77
557,22,714,447,882,U2OS-04,296
557,447,560,714,22,U2OS-04,366
447,714,903,557,22,U2OS-04,670
447,714,557,882,799,U2OS-04,765
447,557,714,1027,22,U2OS-04,1101
447,714,882,1010,557,U2OS-04,657
557,22,714,447,882,U2OS-04,395
557,22,1027,273,1118,U2OS-04,513
22,419,557,882,1027,U2OS-04,500
447,714,423,867,421,U2OS-04,981
714,22,447,903,1010,U2OS-04,921
447,714,882,1010,1072,U2OS-04,360
22,419,557,1027,724,U2OS-04,914
22,419,557,724,1027,U2OS-04,1060
557,22,447,421,273,U2OS-04,276
22,557,419,560,882,U2OS-04,784
557,22,419,714,1027,U2OS-04,700
557,421,447,1114,273,U2OS-04,1023
447,714,882,903,423,U2OS-04,371
557,22,273,1118,1027,U2OS-04,102
557,273,421,447,1118,U2OS-04,411
419,560,22,882,714,U2OS-04,959
447,714,882,1010,1072,U2OS-04,339
557,421,1118,22,273,U2OS-04,302
557,22,447,714,1010,U2OS-04,705
557,1118,273,22,1114,U2OS-04,695
447,557,714,1027,882,U2OS-04,181
557,22,419,1027,1118,U2OS-04,984
447,714,1072,882,1109,U2OS-04,188
557,22,714,560,419,U2OS-04,415
557,22,421,447,1027,U2OS-04,828
557,22,273,1118,1027,U2OS-04,877
447,867,421,217,423,U2OS-04,972
557,22,714,447,1027,U2OS-04,938
419,714,882,856,1010,U2OS-04,293
22,557,903,714,447,U2OS-04,692
447,714,882,903,1010,U2OS-04,388
560,419,22,557,882,U2OS-04,389
557,22,273,1027,1118,U2OS-04,10
714,447,22,1010,903,U2OS-04,762
22,557,903,714,1118,U2OS-04,391
22,557,1118,273,851,U2OS-04,1028
557,22,447,421,714,U2OS-04,55
447,557,714,22,1010,U2OS-04,74
557,22,1027,447,714,U2OS-04,217
447,714,882,1010,1072,U2OS-04,1006
22,557,903,714,447,U2OS-04,503
22,557,903,1118,714,U2OS-04,1066
557,22,1027,1118,273,U2OS-04,320
557,22,1118,273,1027,U2OS-04,1106
447,882,714,419,1072,U2OS-04,793
557,22,1027,419,273,U2OS-04,80
557,22,714,560,1027,U2OS-04,1015
557,22,273,1118,903,U2OS-04,373
557,22,273,1118,421,U2OS-04,1104
447,714,882,1010,1072,U2OS-04,313
447,714,557,903,882,U2OS-04,460
22,557,1118,273,903,U2OS-04,397
447,714,22,903,1010,U2OS-04,345
447,714,882,1072,1010,U2OS-04,1
447,714,903,882,856,U2OS-04,660
557,22,421,447,273,U2OS-04,268
447,714,557,882,1010,U2OS-04,222
714,447,22,419,560,U2OS-04,242
557,22,1027,903,714,U2OS-04,256
557,447,421,714,22,U2OS-04,489
447,557,714,882,1010,U2OS-04,598
447,714,882,1072,1010,U2OS-04,978
447,714,903,1027,557,U2OS-04,400
447,714,557,421,903,U2OS-04,239
447,557,714,421,903,U2OS-04,312
22,557,714,419,882,U2OS-04,505
447,714,882,1072,1010,U2OS-04,346
447,714,557,1027,421,U2OS-04,1089
714,447,903,22,419,U2OS-04,399
714,447,22,557,903,U2OS-04,482
1118,273,557,851,1114,U2OS-04,295
419,560,714,882,856,U2OS-04,624
447,714,882,1072,1010,U2OS-04,192
1118,557,273,851,22,U2OS-04,607
447,714,557,882,1072,U2OS-04,699
714,447,882,856,1010,U2OS-04,281
447,714,557,421,903,U2OS-04,891
22,557,714,447,748,U2OS-04,253
557,22,1118,421,273,U2OS-04,606
557,273,421,1118,1114,U2OS-04,508
22,557,714,419,1027,U2OS-04,576
419,882,22,714,447,U2OS-04,743
419,557,22,1027,779,U2OS-04,282
557,22,419,447,714,U2OS-04,431
447,714,882,560,419,U2OS-04,177
447,714,882,557,903,U2OS-04,506
557,22,273,714,1027,U2OS-04,983
22,557,419,1027,560,U2OS-04,158
557,273,1118,421,22,U2OS-04,124
557,22,419,1027,273,U2OS-04,605
447,714,903,22,1010,U2OS-04,89
447,714,421,557,882,U2OS-04,939
557,22,1118,273,1027,U2OS-04,514
419,1010,22,882,714,U2OS-04,945
419,714,882,1010,22,U2OS-04,348
557,22,1118,421,1114,U2OS-04,549
557,22,1118,273,421,U2OS-04,112
714,447,882,1010,557,U2OS-04,203
22,419,557,560,714,U2OS-04,853
557,22,421,1118,273,U2OS-04,744
447,714,557,882,1010,U2OS-04,806
714,447,903,22,1010,U2OS-04,274
557,22,421,273,1118,U2OS-04,105
557,22,1118,421,273,U2OS-04,221
557,447,22,714,273,U2OS-04,890
557,22,419,714,560,U2OS-04,982
557,22,1118,273,421,U2OS-04,604
1109,447,421,1072,535,U2OS-04,88
419,22,714,557,903,U2OS-04,277
447,714,423,421,882,U2OS-04,392
560,557,419,714,22,U2OS-04,212
557,714,560,22,447,U2OS-04,745
447,557,714,882,1010,U2OS-04,301
447,557,714,882,22,U2OS-04,1102
714,560,882,447,419,U2OS-04,1027
447,714,557,903,421,U2OS-04,552
22,557,419,714,447,U2OS-04,974
447,714,1010,903,882,U2OS-04,838
22,419,714,557,560,U2OS-04,647
447,1109,1072,714,903,U2OS-04,436
447,421,557,1114,903,U2OS-04,547
557,421,447,273,22,U2OS-04,486
557,22,419,1027,1118,U2OS-04,907
447,714,1010,882,903,U2OS-04,439
557,1118,1114,421,273,U2OS-04,355
447,557,714,421,22,U2OS-04,538
714,447,419,560,856,U2OS-04,254
714,447,557,22,419,U2OS-04,897
22,419,557,1027,560,U2OS-04,1076
557,22,419,1027,1118,U2OS-04,611
447,714,557,22,1010,U2OS-04,894
419,882,714,1010,447,U2OS-04,986
447,714,882,557,1010,U2OS-04,266
22,557,419,1027,1118,U2OS-04,811
447,714,421,903,557,U2OS-04,870
557,22,1118,421,1027,U2OS-04,238
447,557,714,421,799,U2OS-04,757
447,714,557,882,1010,U2OS-04,497
714,447,882,22,1010,U2OS-04,94
557,421,1118,903,273,U2OS-04,585
22,419,557,724,1027,U2OS-04,26
22,714,447,557,903,U2OS-04,831
419,22,560,856,714,U2OS-04,825
447,714,557,882,903,U2OS-04,987
557,22,273,1118,419,U2OS-04,791
447,714,882,1010,419,U2OS-04,1008
447,714,557,903,22,U2OS-04,708
447,714,1010,882,557,U2OS-04,541
557,22,273,1118,421,U2OS-04,884
557,22,714,447,419,U2OS-04,770
714,447,557,22,419,U2OS-04,557
419,882,714,447,560,U2OS-04,881
557,22,1118,1027,273,U2OS-04,875
447,714,882,557,1010,U2OS-04,883
447,714,557,22,903,U2OS-04,676
714,447,22,557,903,U2OS-04,3
447,714,557,421,903,U2OS-04,1031
557,22,1118,421,273,U2OS-04,572
447,714,882,1010,903,U2OS-04,287
557,447,421,714,22,U2OS-04,742
714,560,419,557,447,U2OS-04,272
447,714,557,903,1010,U2OS-04,1013
557,447,903,1118,421,U2OS-04,70
421,557,447,1118,22,U2OS-04,456
447,714,557,421,882,U2OS-04,962
22,557,714,419,560,U2OS-04,1042
22,557,419,1027,903,U2OS-04,613
557,22,273,1118,1027,U2OS-04,459
557,1118,273,22,421,U2OS-04,581
557,447,421,714,273,U2OS-04,1065
557,1118,273,22,851,U2OS-04,543
557,22,1118,1027,273,U2OS-04,673
22,714,903,557,419,U2OS-04,840
447,714,557,421,1027,U2OS-04,324
447,1109,867,714,423,U2OS-04,868
22,419,714,560,557,U2OS-04,764
557,22,421,1118,1027,U2OS-04,91
447,714,882,1010,1072,U2OS-04,1039
419,22,714,557,560,U2OS-04,340
557,22,421,1118,273,U2OS-04,1041
557,22,1027,419,560,U2OS-04,655
419,22,560,557,1010,U2OS-04,750
447,714,1010,882,1072,U2OS-04,133
447,1109,714,1072,882,U2OS-04,582
22,557,419,1027,560,U2OS-04,588
22,557,1118,903,419,U2OS-04,385
307,575,419,1107,370,U2OS-05,592
524,730,191,404,1074,U2OS-05,524
631,42,668,572,709,U2OS-05,854
541,903,521,701,813,U2OS-05,288
575,307,915,521,976,U2OS-05,612
283,521,440,316,575,U2OS-05,418
201,440,521,915,283,U2OS-05,573
1047,898,869,149,434,U2OS-05,1037
52,419,289,98,426,U2OS-05,767
307,575,781,42,495,U2OS-05,370
631,289,587,375,709,U2OS-05,31
1082,780,683,90,13,U2OS-05,836
587,671,1021,149,621,U2OS-05,223
307,575,133,825,1107,U2OS-05,1045
587,698,859,1092,52,U2OS-05,67
698,1021,708,149,206,U2OS-05,780
307,521,133,976,1107,U2OS-05,116
289,52,98,307,426,U2OS-05,949
307,575,572,419,133,U2OS-05,823
631,98,289,915,307,U2OS-05,406
575,307,133,915,976,U2OS-05,737
521,903,915,307,575,U2OS-05,746
419,575,307,1107,194,U2OS-05,328
307,572,575,976,521,U2OS-05,741
575,419,307,1107,133,U2OS-05,979
289,631,42,434,781,U2OS-05,36
701,903,521,896,813,U2OS-05,880
307,575,976,572,915,U2OS-05,602
631,289,859,915,375,U2OS-05,18
698,13,859,1021,621,U2OS-05,1026
575,307,133,156,187,U2OS-05,458
855,813,375,98,34,U2OS-05,141
307,575,976,915,606,U2OS-05,1107
575,307,133,393,156,U2OS-05,260
631,289,1003,587,591,U2OS-05,822
1021,236,792,13,859,U2OS-05,1021
855,904,44,196,813,U2OS-05,106
575,307,42,915,419,U2OS-05,179
631,426,419,854,375,U2OS-05,161
631,42,668,434,915,U2OS-05,973
1047,1003,587,859,671,U2OS-05,720
575,419,307,1107,133,U2OS-05,476
307,572,915,976,131,U2OS-05,906
855,948,758,587,52,U2OS-05,45
591,52,289,610,758,U2OS-05,1072
307,572,575,976,153,U2OS-05,264
631,289,375,426,572,U2OS-05,862
572,307,976,549,575,U2OS-05,680
307,575,572,830,825,U2OS-05,323
307,575,133,976,370,U2OS-05,440
307,1107,521,426,631,U2OS-05,332
572,307,375,98,422,U2OS-05,143
307,572,1107,575,133,U2OS-05,275
976,521,307,549,131,U2OS-05,261
307,575,133,915,976,U2OS-05,292
307,521,976,825,575,U2OS-05,568
521,307,976,131,549,U2OS-05,227
587,859,1092,631,289,U2OS-05,675
131,521,695,307,175,U2OS-05,79
915,781,631,572,277,U2OS-05,140
521,568,440,201,732,U2OS-05,589
419,1138,1107,1055,954,U2OS-05,154
575,915,903,307,843,U2OS-05,899
307,575,915,976,781,U2OS-05,280
307,575,521,976,825,U2OS-05,304
307,976,572,915,575,U2OS-05,1010
575,307,419,370,48,U2OS-05,1073
42,668,434,1003,1047,U2OS-05,97
631,859,758,587,1092,U2OS-05,82
524,587,404,232,962,U2OS-05,696
273,34,948,923,855,U2OS-05,758
631,277,399,903,843,U2OS-05,331
307,572,976,915,375,U2OS-05,358
859,455,698,1087,150,U2OS-05,468
859,855,150,587,698,U2OS-05,286
307,976,915,572,781,U2OS-05,997
587,149,396,1003,271,U2OS-05,85
426,42,52,422,575,U2OS-05,498
307,422,42,575,426,U2OS-05,882
42,1003,668,587,631,U2OS-05,638
868,859,1009,631,948,U2OS-05,509
307,572,976,521,549,U2OS-05,641
859,698,407,469,930,U2OS-05,930
575,307,521,903,954,U2OS-05,772
621,859,843,868,199,U2OS-05,137
587,696,893,484,97,U2OS-05,235
698,587,859,96,671,U2OS-05,587
575,307,915,976,521,U2OS-05,226
898,1048,668,42,631,U2OS-05,803
859,843,587,1070,893,U2OS-05,318
396,563,1074,891,271,U2OS-05,531
631,98,289,375,426,U2OS-05,980
307,976,521,549,572,U2OS-05,1055
1082,199,696,683,621,U2OS-05,325
572,307,781,375,915,U2OS-05,14
575,419,307,1107,830,U2OS-05,420
859,698,150,359,587,U2OS-05,0
233,965,207,425,893,U2OS-05,306
375,521,631,701,1107,U2OS-05,17
241,538,930,113,1047,U2OS-05,199
948,696,729,1009,470,U2OS-05,139
243,205,419,425,44,U2OS-05,812
289,631,375,419,441,U2OS-05,656
923,73,131,541,175,U2OS-05,73
307,572,575,976,915,U2OS-05,954
631,859,587,948,758,U2OS-05,470
631,675,587,781,859,U2OS-05,354
149,803,1048,898,434,U2OS-05,522
876,19,843,399,1070,U2OS-05,472
307,521,976,575,915,U2OS-05,1061
307,575,133,1107,521,U2OS-05,249
419,289,631,375,887,U2OS-05,929
843,893,604,668,1070,U2OS-05,835
903,843,813,915,631,U2OS-05,200
131,521,201,976,73,U2OS-05,367
698,587,1092,859,96,U2OS-05,610
307,521,976,954,575,U2OS-05,958
575,419,307,476,227,U2OS-05,688
307,575,521,954,976,U2OS-05,711
307,575,133,976,830,U2OS-05,156
307,575,572,976,1107,U2OS-05,433
575,307,1107,521,133,U2OS-05,911
575,419,307,133,701,U2OS-05,728
307,575,1107,954,572,U2OS-05,799
307,575,521,954,175,U2OS-05,128
859,698,948,150,1026,U2OS-05,150
307,575,133,825,606,U2OS-05,103
903,843,631,575,915,U2OS-05,1094
781,709,307,42,231,U2OS-05,451
307,575,1107,419,426,U2OS-05,575
976,521,915,307,131,U2OS-05,1075
307,976,915,781,521,U2OS-05,994
52,1003,419,1047,591,U2OS-05,964
1003,1047,524,631,1074,U2OS-05,850
162,113,436,15,538,U2OS-05,540
631,668,915,289,859,U2OS-05,693
283,634,201,621,1103,U2OS-05,924
631,289,709,668,42,U2OS-05,193
419,289,631,307,1107,U2OS-05,294
476,1109,194,575,283,U2OS-05,50
307,575,521,1107,954,U2OS-05,971
419,52,631,859,289,U2OS-05,488
976,307,781,521,549,U2OS-05,594
948,1026,1009,470,1047,U2OS-05,15
587,859,631,758,289,U2OS-05,455
859,698,587,1026,758,U2OS-05,771
307,521,572,976,549,U2OS-05,785
1021,708,698,255,778,U2OS-05,778
859,698,351,424,236,U2OS-05,241
13,1082,683,199,371,U2OS-05,1082
915,307,631,521,843,U2OS-05,1011
976,521,307,133,701,U2OS-05,841
587,396,1092,591,1003,U2OS-05,832
307,976,521,549,572,U2OS-05,378
307,521,1107,575,175,U2OS-05,1050
572,307,631,289,419,U2OS-05,270
307,575,572,370,521,U2OS-05,213
572,781,307,375,289,U2OS-05,441
698,859,771,1026,359,U2OS-05,698
307,575,133,521,1107,U2OS-05,298
781,915,572,307,631,U2OS-05,839
307,575,521,976,954,U2OS-05,37
631,709,587,781,42,U2OS-05,596
859,587,631,843,455,U2OS-05,496
521,1107,903,175,954,U2OS-05,846
307,631,575,370,915,U2OS-05,201
307,572,631,426,915,U2OS-05,645
859,289,1087,315,698,U2OS-05,684
307,575,133,1107,419,U2OS-05,416
631,572,42,668,915,U2OS-05,208
307,1055,575,954,213,U2OS-05,427
859,904,813,903,631,U2OS-05,824
307,521,976,1107,954,U2OS-05,885
572,307,915,976,153,U2OS-05,628
307,575,175,954,1107,U2OS-05,356
426,42,307,854,575,U2OS-05,574
307,631,289,575,419,U2OS-05,187
976,521,549,307,22,U2OS-05,386
419,307,575,289,631,U2OS-05,976
587,859,631,758,698,U2OS-05,69
788,407,419,948,205,U2OS-05,419
307,575,572,976,915,U2OS-05,985
631,859,289,587,434,U2OS-05,702
572,307,426,42,575,U2OS-05,54
631,859,843,434,781,U2OS-05,561
587,859,1092,271,591,U2OS-05,107
307,976,915,575,830,U2OS-05,343
631,709,781,375,289,U2OS-05,953
230,349,759,51,469,U2OS-05,817
307,575,976,133,521,U2OS-05,710
307,521,572,976,1107,U2OS-05,209
396,591,1003,587,289,U2OS-05,374
575,307,915,976,521,U2OS-05,773
307,575,915,830,370,U2OS-05,993
668,42,631,434,425,U2OS-05,591
781,915,843,289,859,U2OS-05,794
631,668,289,42,587,U2OS-05,712
307,575,419,1107,370,U2OS-05,1095
307,521,575,976,1107,U2OS-05,519
307,915,781,976,843,U2OS-05,403
307,781,915,631,572,U2OS-05,560
631,289,419,48,426,U2OS-05,833
781,843,915,1070,16,U2OS-05,23
631,859,42,434,856,U2OS-05,110
307,572,976,575,915,U2OS-05,912
631,289,587,859,758,U2OS-05,243
781,631,709,307,915,U2OS-05,630
307,781,575,976,572,U2OS-05,104
631,668,42,563,277,U2OS-05,892
948,1004,139,1047,407,U2OS-05,1004
587,859,698,631,434,U2OS-05,205
915,307,976,575,843,U2OS-05,297
976,1055,781,307,521,U2OS-05,1038
521,307,976,131,175,U2OS-05,273
419,1109,476,1073,194,U2OS-05,316
634,621,1136,419,843,U2OS-05,928
307,575,825,133,521,U2OS-05,1081
631,591,289,426,572,U2OS-05,925
631,52,575,289,758,U2OS-05,71
859,1026,771,698,948,U2OS-05,1009
915,830,307,631,1070,U2OS-05,426
307,572,976,915,575,U2OS-05,609
923,175,375,521,131,U2OS-05,518
149,859,856,778,434,U2OS-05,635
575,307,830,915,843,U2OS-05,321
631,859,1092,758,52,U2OS-05,668
307,575,830,1107,133,U2OS-05,12
575,307,133,419,1107,U2OS-05,756
201,283,273,634,1103,U2OS-05,493
631,781,915,843,859,U2OS-05,634
469,470,1009,1026,771,U2OS-05,152
1003,631,587,1047,668,U2OS-05,1048
575,915,307,903,976,U2OS-05,9
759,349,729,351,462,U2OS-05,948
701,631,419,521,42,U2OS-05,534
915,1070,813,876,781,U2OS-05,247
631,307,419,1107,289,U2OS-05,855
781,976,915,575,231,U2OS-05,1054
307,572,915,781,375,U2OS-05,663
307,572,915,976,575,U2OS-05,474
52,631,419,289,758,U2OS-05,935
948,1009,696,1011,232,U2OS-05,998
631,419,915,289,859,U2OS-05,631
1021,236,698,13,621,U2OS-05,1069
859,631,698,587,434,U2OS-05,1036
631,668,232,149,540,U2OS-05,1022
631,903,781,461,915,U2OS-05,176
307,575,976,521,915,U2OS-05,878
575,307,631,915,419,U2OS-05,621
675,424,587,859,800,U2OS-05,814
521,307,131,976,175,U2OS-05,725
307,915,976,695,670,U2OS-05,843
592,1055,254,175,584,U2OS-05,1097
307,575,915,976,521,U2OS-05,430
307,575,419,370,572,U2OS-05,220
1103,201,283,316,634,U2OS-05,1001
631,859,856,315,42,U2OS-05,619
307,915,781,572,976,U2OS-05,202
307,575,133,915,976,U2OS-05,872
915,307,976,993,131,U2OS-05,344
701,903,419,575,813,U2OS-05,58
419,923,904,631,273,U2OS-05,204
631,419,289,668,859,U2OS-05,251
13,859,698,1021,621,U2OS-05,13
419,289,639,631,1107,U2OS-05,68
575,307,915,133,419,U2OS-05,526
307,575,954,419,830,U2OS-05,1103
524,1003,726,1048,232,U2OS-05,240
698,149,859,856,271,U2OS-05,792
1021,792,13,780,236,U2OS-05,230
52,758,98,419,426,U2OS-05,231
521,307,73,915,1107,U2OS-05,16
572,426,591,375,631,U2OS-05,931
631,859,904,948,587,U2OS-05,904
426,307,98,422,575,U2OS-05,523
307,572,976,422,549,U2OS-05,607
859,587,1092,698,52,U2OS-05,703
859,698,1087,150,455,U2OS-05,88
307,976,521,781,915,U2OS-05,960
271,396,1074,1003,42,U2OS-05,1039
426,572,307,422,98,U2OS-05,687
52,393,156,953,98,U2OS-05,10
52,315,375,1092,289,U2OS-05,845
709,859,856,1092,231,U2OS-05,256
396,1003,1092,271,591,U2OS-05,388
709,675,551,1092,781,U2OS-05,840
572,375,307,422,883,U2OS-05,339
976,781,307,197,133,U2OS-05,605
813,859,19,779,843,U2OS-05,222
396,675,289,587,271,U2OS-05,415
